Store_ID,Date,Region,Brand,Budget_Local
S0582,2025-03-21,Hong Kong,KFC,46909.790925526853
S0583,2025-03-21,Hong Kong,KFC,18166.179140018998
S0584,2025-03-21,Hong Kong,KFC,33307.501027454928
S0585,2025-03-21,Hong Kong,KFC,39639.1812865993
S0587,2025-03-21,Hong Kong,KFC,48999.7666805413
S0588,2025-03-21,Hong Kong,KFC,58951.470186540144
S0589,2025-03-21,Hong Kong,KFC,48820.868265666963
S0590,2025-03-21,Hong Kong,KFC,42406.972031152589
S0591,2025-03-21,Hong Kong,KFC,88476.570853019657
S0592,2025-03-21,Hong Kong,KFC,54200.231443054843
S0594,2025-03-21,Hong Kong,KFC,32280.918920823922
S0595,2025-03-21,Hong Kong,KFC,33079.3164996292
S0596,2025-03-21,Hong Kong,KFC,40631.767958138771
S0597,2025-03-21,Hong Kong,KFC,63590.605935486856
S0598,2025-03-21,Hong Kong,KFC,38670.543479397653
S0599,2025-03-21,Hong Kong,KFC,28333.797610830403
S0600,2025-03-21,Hong Kong,KFC,47835.273015300882
S0601,2025-03-21,Hong Kong,KFC,46735.132467732969
S0602,2025-03-21,Hong Kong,KFC,42384.879150515815
S0603,2025-03-21,Hong Kong,KFC,31491.736081428659
S0348,2025-03-21,Hong Kong,Pizza Hut,6066.4546984630961
S0349,2025-03-21,Hong Kong,Pizza Hut,4971.0744906979853
S0350,2025-03-21,Hong Kong,Pizza Hut,2513.3233409298828
S0351,2025-03-21,Hong Kong,Pizza Hut,2829.4454277622308
S0724,2025-03-21,Hong Kong,Pizza Hut,5845.7707183221682
S0725,2025-03-21,Hong Kong,Pizza Hut,7311.4097485521879
S0726,2025-03-21,Hong Kong,Pizza Hut,2502.0942518180591
S0727,2025-03-21,Hong Kong,Pizza Hut,3318.5829018667364
S0728,2025-03-21,Hong Kong,Pizza Hut,1010.3569157337854
S0729,2025-03-21,Hong Kong,Pizza Hut,3043.4298833947855
S0730,2025-03-21,Hong Kong,Pizza Hut,1316.0683789394664
S0731,2025-03-21,Hong Kong,Pizza Hut,1531.3482483354067
S0732,2025-03-21,Hong Kong,Pizza Hut,2450.0665265110351
S0733,2025-03-21,Hong Kong,Pizza Hut,1059.6567978454791
S0734,2025-03-21,Hong Kong,Pizza Hut,2200.3202227862262
S0735,2025-03-21,Hong Kong,Pizza Hut,3721.9373929152389
S0736,2025-03-21,Hong Kong,Pizza Hut,5989.1900314625918
S0737,2025-03-21,Hong Kong,Pizza Hut,6894.7200281972509
S0738,2025-03-21,Hong Kong,Pizza Hut,6245.8063246135662
S0739,2025-03-21,Hong Kong,Pizza Hut,758.24844347063561
S0740,2025-03-21,Hong Kong,Pizza Hut,1015.7214385715677
S0741,2025-03-21,Hong Kong,Pizza Hut,915.3649565574691
S0742,2025-03-21,Hong Kong,Pizza Hut,3092.3911812870588
S0743,2025-03-21,Hong Kong,Pizza Hut,5397.0179836036841
S0744,2025-03-21,Hong Kong,Pizza Hut,1330.5558569504055
S0745,2025-03-21,Hong Kong,Pizza Hut,2074.4738752540593
S0746,2025-03-21,Hong Kong,Pizza Hut,3900.3853974884046
S0747,2025-03-21,Hong Kong,Pizza Hut,3529.7809690367785
S0748,2025-03-21,Hong Kong,Pizza Hut,10778.515062653263
S0749,2025-03-21,Hong Kong,Pizza Hut,2127.6636147914346
S0750,2025-03-21,Hong Kong,Pizza Hut,2443.9321254670072
S0751,2025-03-21,Hong Kong,Pizza Hut,2478.6351984964272
S0752,2025-03-21,Hong Kong,Pizza Hut,622.69812866645839
S0753,2025-03-21,Hong Kong,Pizza Hut,4937.8497967437506
S0754,2025-03-21,Hong Kong,Pizza Hut,1987.7991374844739
S0755,2025-03-21,Hong Kong,Pizza Hut,2289.01043559522
S0756,2025-03-21,Hong Kong,Pizza Hut,4844.1452355004822
S0757,2025-03-21,Hong Kong,Pizza Hut,5198.0404675983291
S0758,2025-03-21,Hong Kong,Pizza Hut,3083.2115416193546
S0760,2025-03-21,Hong Kong,Pizza Hut,4968.11346642774
S0761,2025-03-21,Hong Kong,Pizza Hut,870.133214675442
S0762,2025-03-21,Hong Kong,Pizza Hut,3185.633778703701
S0763,2025-03-21,Hong Kong,Pizza Hut,6026.3182697019329
S0765,2025-03-21,Hong Kong,Pizza Hut,10302.378775598605
S0766,2025-03-21,Hong Kong,Pizza Hut,22146.644445733109
S0769,2025-03-21,Hong Kong,Pizza Hut,17592.733284871509
S0770,2025-03-21,Hong Kong,Pizza Hut,17850.846918971729
S0771,2025-03-21,Hong Kong,Pizza Hut,18547.333282140073
S0772,2025-03-21,Hong Kong,Pizza Hut,18716.908455840025
S0778,2025-03-21,Hong Kong,Pizza Hut,17589.431513995707
S0783,2025-03-21,Hong Kong,Pizza Hut,22560.935558754765
S0790,2025-03-21,Hong Kong,Pizza Hut,13348.027666456703
S0792,2025-03-21,Hong Kong,Pizza Hut,16214.715937210814
S0327,2025-03-21,Hong Kong,Pizza Hut,28603.431405174921
S0338,2025-03-21,Hong Kong,Pizza Hut,18338.119644922779
S0339,2025-03-21,Hong Kong,Pizza Hut,23785.793709325008
S0340,2025-03-21,Hong Kong,Pizza Hut,0.0
S0341,2025-03-21,Hong Kong,Pizza Hut,0.0
S0608,2025-03-21,Hong Kong,Pizza Hut,39826.049218550543
S0609,2025-03-21,Hong Kong,Pizza Hut,35465.848013957213
S0610,2025-03-21,Hong Kong,Pizza Hut,47418.680628623551
S0611,2025-03-21,Hong Kong,Pizza Hut,38126.841119795725
S0612,2025-03-21,Hong Kong,Pizza Hut,52420.711414084843
S0613,2025-03-21,Hong Kong,Pizza Hut,60141.971609689332
S0614,2025-03-21,Hong Kong,Pizza Hut,31106.003006950745
S0615,2025-03-21,Hong Kong,Pizza Hut,63861.730290989122
S0616,2025-03-21,Hong Kong,Pizza Hut,37333.623630088965
S0617,2025-03-21,Hong Kong,Pizza Hut,41913.80721038652
S0618,2025-03-21,Hong Kong,Pizza Hut,34281.342360232447
S0619,2025-03-21,Hong Kong,Pizza Hut,27582.87323888655
S0622,2025-03-21,Hong Kong,Pizza Hut,25307.112600207307
S0623,2025-03-21,Hong Kong,Pizza Hut,22544.159784591451
S0624,2025-03-21,Hong Kong,Pizza Hut,24935.9226453561
S0625,2025-03-21,Hong Kong,Pizza Hut,22953.205025106152
S0626,2025-03-21,Hong Kong,Pizza Hut,14321.922055909292
S0627,2025-03-21,Hong Kong,Pizza Hut,39821.236193820696
S0628,2025-03-21,Hong Kong,Pizza Hut,21913.694064765346
S0629,2025-03-21,Hong Kong,Pizza Hut,45271.472338062122
S0630,2025-03-21,Hong Kong,Pizza Hut,46259.875550366938
S0631,2025-03-21,Hong Kong,Pizza Hut,61445.088689927761
S0632,2025-03-21,Hong Kong,Pizza Hut,60667.563798605821
S0633,2025-03-21,Hong Kong,Pizza Hut,16927.170244868572
S0634,2025-03-21,Hong Kong,Pizza Hut,0.0
S0635,2025-03-21,Hong Kong,Pizza Hut,25706.224155239797
S0636,2025-03-21,Hong Kong,Pizza Hut,30102.40399054153
S0637,2025-03-21,Hong Kong,Pizza Hut,14868.008697670613
S0639,2025-03-21,Hong Kong,Pizza Hut,32925.357413626713
S0640,2025-03-21,Hong Kong,Pizza Hut,20528.1273394997
S0641,2025-03-21,Hong Kong,Pizza Hut,28488.638437197485
S0642,2025-03-21,Hong Kong,Pizza Hut,19784.311686595047
S0643,2025-03-21,Hong Kong,Pizza Hut,44235.645802226056
S0644,2025-03-21,Hong Kong,Pizza Hut,28446.105516617015
S0645,2025-03-21,Hong Kong,Pizza Hut,16271.612001560712
S0646,2025-03-21,Hong Kong,Pizza Hut,21494.232547820931
S0647,2025-03-21,Hong Kong,Pizza Hut,21619.532988803323
S0648,2025-03-21,Hong Kong,Pizza Hut,26828.055577781484
S0649,2025-03-21,Hong Kong,Pizza Hut,0.0
S0650,2025-03-21,Hong Kong,Pizza Hut,27365.168552497769
S0651,2025-03-21,Hong Kong,Pizza Hut,18472.155894190309
S0652,2025-03-21,Hong Kong,Pizza Hut,18544.940585192537
S0653,2025-03-21,Hong Kong,Pizza Hut,30760.986332606819
S0654,2025-03-21,Hong Kong,Pizza Hut,30908.875275817427
S0655,2025-03-21,Hong Kong,Pizza Hut,32728.039669069647
S0656,2025-03-21,Hong Kong,Pizza Hut,30220.010026026684
S0657,2025-03-21,Hong Kong,Pizza Hut,22566.847793007342
S0658,2025-03-21,Hong Kong,Pizza Hut,17888.570260753779
S0659,2025-03-21,Hong Kong,Pizza Hut,24622.163242534047
S0661,2025-03-21,Hong Kong,Pizza Hut,34592.540491501939
S0662,2025-03-21,Hong Kong,Pizza Hut,20277.595695730728
S0663,2025-03-21,Hong Kong,Pizza Hut,32541.997915659027
S0664,2025-03-21,Hong Kong,Pizza Hut,20033.78531334388
S0665,2025-03-21,Hong Kong,Pizza Hut,22624.366618241809
S0666,2025-03-21,Hong Kong,Pizza Hut,23688.07038038192
S0667,2025-03-21,Hong Kong,Pizza Hut,36632.743743290346
S0668,2025-03-21,Hong Kong,Pizza Hut,0.0
S0669,2025-03-21,Hong Kong,Pizza Hut,42961.035621616793
S0670,2025-03-21,Hong Kong,Pizza Hut,31838.113340658612
S0671,2025-03-21,Hong Kong,Pizza Hut,45578.337449500767
S0672,2025-03-21,Hong Kong,Pizza Hut,26091.780565311059
S0673,2025-03-21,Hong Kong,Pizza Hut,47122.933078923437
S0674,2025-03-21,Hong Kong,Pizza Hut,42336.213937799
S0675,2025-03-21,Hong Kong,Pizza Hut,28164.589342691765
S0676,2025-03-21,Hong Kong,Pizza Hut,79778.603591595689
S0677,2025-03-21,Hong Kong,Pizza Hut,59967.272867231382
S0679,2025-03-21,Hong Kong,Pizza Hut,18134.943495303804
S0680,2025-03-21,Hong Kong,Pizza Hut,41346.663046115631
S0681,2025-03-21,Hong Kong,Pizza Hut,37316.572644057349
S0682,2025-03-21,Hong Kong,Pizza Hut,26843.191496456995
S0683,2025-03-21,Hong Kong,Pizza Hut,25694.215707532981
S0684,2025-03-21,Hong Kong,Pizza Hut,0.0
S0685,2025-03-21,Hong Kong,Pizza Hut,22271.451665119588
S0686,2025-03-21,Hong Kong,Pizza Hut,28528.725405098925
S0687,2025-03-21,Hong Kong,Pizza Hut,28037.0933094571
S0688,2025-03-21,Hong Kong,Pizza Hut,25544.565719897695
S0689,2025-03-21,Hong Kong,Pizza Hut,30645.054085551754
S0690,2025-03-21,Hong Kong,Pizza Hut,34352.536031264834
S0691,2025-03-21,Hong Kong,Pizza Hut,27206.927427466053
S0692,2025-03-21,Hong Kong,Pizza Hut,16951.866906229348
S0693,2025-03-21,Hong Kong,Pizza Hut,27772.734012987374
S0694,2025-03-21,Hong Kong,Pizza Hut,24161.003373055581
S0695,2025-03-21,Hong Kong,Pizza Hut,26332.06292084798
S0696,2025-03-21,Hong Kong,Pizza Hut,18111.806589343749
S0697,2025-03-21,Hong Kong,Pizza Hut,0.0
S0698,2025-03-21,Hong Kong,Pizza Hut,23964.42974844421
S0699,2025-03-21,Hong Kong,Pizza Hut,26333.298007718146
S0700,2025-03-21,Hong Kong,Pizza Hut,23395.184961317977
S0701,2025-03-21,Hong Kong,Pizza Hut,22207.50713870694
S0702,2025-03-21,Hong Kong,Pizza Hut,20381.420410105282
S0703,2025-03-21,Hong Kong,Pizza Hut,24120.325327074141
S0704,2025-03-21,Hong Kong,Pizza Hut,26394.142303240704
S0705,2025-03-21,Hong Kong,Pizza Hut,27491.8563387611
S0706,2025-03-21,Hong Kong,Pizza Hut,18151.8259395865
S0707,2025-03-21,Hong Kong,Pizza Hut,21594.950357936585
S0708,2025-03-21,Hong Kong,Pizza Hut,21326.492751820468
S0709,2025-03-21,Hong Kong,Pizza Hut,26802.28556505921
S0710,2025-03-21,Hong Kong,Pizza Hut,27277.540832368468
S0711,2025-03-21,Hong Kong,Pizza Hut,20545.662518119232
S0712,2025-03-21,Hong Kong,Pizza Hut,20657.931772907446
S0713,2025-03-21,Hong Kong,Pizza Hut,22012.673102019056
S0714,2025-03-21,Hong Kong,Pizza Hut,19741.113092581923
S0715,2025-03-21,Hong Kong,Pizza Hut,31273.999226492015
S0716,2025-03-21,Hong Kong,Pizza Hut,30342.551933463012
S0717,2025-03-21,Hong Kong,Pizza Hut,26014.984433946214
S0718,2025-03-21,Hong Kong,Pizza Hut,28216.409179956103
S0719,2025-03-21,Hong Kong,Pizza Hut,11521.29352813522
S0720,2025-03-21,Hong Kong,Pizza Hut,9596.4306080853348
S0721,2025-03-21,Hong Kong,Pizza Hut,20001.534735197998
S0722,2025-03-21,Hong Kong,Pizza Hut,15030.695744360628
S0723,2025-03-21,Hong Kong,Pizza Hut,1716.7601344524969
S0344,2025-03-21,Vietnam,Pizza Hut,11643601.700959876
S0345,2025-03-21,Vietnam,Pizza Hut,8022529.4154400351
S0346,2025-03-21,Vietnam,Pizza Hut,7464828.3351981146
S0347,2025-03-21,Vietnam,Pizza Hut,7250598.5622789348
S0352,2025-03-21,Vietnam,Pizza Hut,21498101.319681283
S0353,2025-03-21,Vietnam,Pizza Hut,21675720.847324897
S0354,2025-03-21,Vietnam,Pizza Hut,7293798.3859463343
S0355,2025-03-21,Vietnam,Pizza Hut,30608081.218285829
S0356,2025-03-21,Vietnam,Pizza Hut,23763533.527208272
S0357,2025-03-21,Vietnam,Pizza Hut,17875861.216131363
S0358,2025-03-21,Vietnam,Pizza Hut,13422592.752891611
S0359,2025-03-21,Vietnam,Pizza Hut,15996554.506048402
S0360,2025-03-21,Vietnam,Pizza Hut,21734977.056472942
S0361,2025-03-21,Vietnam,Pizza Hut,13723053.042914681
S0362,2025-03-21,Vietnam,Pizza Hut,19178329.861348007
S0363,2025-03-21,Vietnam,Pizza Hut,8590612.44638527
S0364,2025-03-21,Vietnam,Pizza Hut,12249654.213286374
S0365,2025-03-21,Vietnam,Pizza Hut,14708927.238278175
S0366,2025-03-21,Vietnam,Pizza Hut,12779818.685883038
S0368,2025-03-21,Vietnam,Pizza Hut,6765479.2892340645
S0371,2025-03-21,Vietnam,Pizza Hut,13144874.869179511
S0372,2025-03-21,Vietnam,Pizza Hut,15377229.1331223
S0373,2025-03-21,Vietnam,Pizza Hut,19678763.109396998
S0374,2025-03-21,Vietnam,Pizza Hut,15138684.810130442
S0375,2025-03-21,Vietnam,Pizza Hut,12600138.501386141
S0376,2025-03-21,Vietnam,Pizza Hut,7745271.0872879736
S0377,2025-03-21,Vietnam,Pizza Hut,8216443.0536629176
S0378,2025-03-21,Vietnam,Pizza Hut,9958479.1479203459
S0379,2025-03-21,Vietnam,Pizza Hut,15522756.781802395
S0380,2025-03-21,Vietnam,Pizza Hut,11176635.118738724
S0381,2025-03-21,Vietnam,Pizza Hut,16587928.533124441
S0382,2025-03-21,Vietnam,Pizza Hut,31463873.068508748
S0384,2025-03-21,Vietnam,Pizza Hut,22133412.135069788
S0386,2025-03-21,Vietnam,Pizza Hut,13252087.203798419
S0387,2025-03-21,Vietnam,Pizza Hut,12752815.452887166
S0388,2025-03-21,Vietnam,Pizza Hut,27704885.789798543
S0389,2025-03-21,Vietnam,Pizza Hut,14640257.372826129
S0390,2025-03-21,Vietnam,Pizza Hut,30615288.47533749
S0392,2025-03-21,Vietnam,Pizza Hut,25960306.696400166
S0393,2025-03-21,Vietnam,Pizza Hut,11253723.006988427
S0394,2025-03-21,Vietnam,Pizza Hut,26182391.215381332
S0395,2025-03-21,Vietnam,Pizza Hut,9585691.8512875848
S0396,2025-03-21,Vietnam,Pizza Hut,24624552.28950825
S0397,2025-03-21,Vietnam,Pizza Hut,52711565.706576869
S0398,2025-03-21,Vietnam,Pizza Hut,16365148.165008722
S0399,2025-03-21,Vietnam,Pizza Hut,25034446.046523713
S0400,2025-03-21,Vietnam,Pizza Hut,18080179.32508333
S0401,2025-03-21,Vietnam,Pizza Hut,14000592.324277613
S0402,2025-03-21,Vietnam,Pizza Hut,18758641.65684231
S0403,2025-03-21,Vietnam,Pizza Hut,15600635.203427691
S0404,2025-03-21,Vietnam,Pizza Hut,19476944.267596498
S0405,2025-03-21,Vietnam,Pizza Hut,8367854.45307368
S0406,2025-03-21,Vietnam,Pizza Hut,11610781.047205672
S0407,2025-03-21,Vietnam,Pizza Hut,27361743.15318897
S0408,2025-03-21,Vietnam,Pizza Hut,12287879.937574286
S0409,2025-03-21,Vietnam,Pizza Hut,14302544.025510317
S0410,2025-03-21,Vietnam,Pizza Hut,11209925.450065857
S0411,2025-03-21,Vietnam,Pizza Hut,13657375.432737606
S0412,2025-03-21,Vietnam,Pizza Hut,11449952.563280977
S0413,2025-03-21,Vietnam,Pizza Hut,20047759.247243043
S0414,2025-03-21,Vietnam,Pizza Hut,3570705.8908636244
S0415,2025-03-21,Vietnam,Pizza Hut,11370422.354980793
S0417,2025-03-21,Vietnam,Pizza Hut,18837962.0691006
S0418,2025-03-21,Vietnam,Pizza Hut,28350228.389495965
S0419,2025-03-21,Vietnam,Pizza Hut,17306100.980189182
S0420,2025-03-21,Vietnam,Pizza Hut,15030403.9015816
S0421,2025-03-21,Vietnam,Pizza Hut,9486179.17902459
S0422,2025-03-21,Vietnam,Pizza Hut,1739226.0908873165
S0425,2025-03-21,Vietnam,Pizza Hut,13361546.344246088
S0426,2025-03-21,Vietnam,Pizza Hut,14096509.523852959
S0429,2025-03-21,Vietnam,Pizza Hut,14677367.827707743
S0430,2025-03-21,Vietnam,Pizza Hut,20538077.067105159
S0432,2025-03-21,Vietnam,Pizza Hut,17693641.769881096
S0433,2025-03-21,Vietnam,Pizza Hut,19674422.81946335
S0436,2025-03-21,Vietnam,Pizza Hut,18849785.541221045
S0439,2025-03-21,Vietnam,Pizza Hut,16908870.81104533
S0440,2025-03-21,Vietnam,Pizza Hut,33671510.506568961
S0441,2025-03-21,Vietnam,Pizza Hut,22548893.185520239
S0442,2025-03-21,Vietnam,Pizza Hut,13098764.658563014
S0443,2025-03-21,Vietnam,Pizza Hut,9879820.1186118741
S0445,2025-03-21,Vietnam,Pizza Hut,15741300.015727274
S0446,2025-03-21,Vietnam,Pizza Hut,14955722.8826115
S0447,2025-03-21,Vietnam,Pizza Hut,16647465.29250679
S0448,2025-03-21,Vietnam,Pizza Hut,10797581.58868775
S0449,2025-03-21,Vietnam,Pizza Hut,15867100.376102841
S0450,2025-03-21,Vietnam,Pizza Hut,14621872.264603442
S0451,2025-03-21,Vietnam,Pizza Hut,15523807.668789297
S0452,2025-03-21,Vietnam,Pizza Hut,19853701.805501606
S0453,2025-03-21,Vietnam,Pizza Hut,7349911.5865513561
S0454,2025-03-21,Vietnam,Pizza Hut,11531134.685510697
S0455,2025-03-21,Vietnam,Pizza Hut,12217542.639389461
S0456,2025-03-21,Vietnam,Pizza Hut,20214808.703758698
S0457,2025-03-21,Vietnam,Pizza Hut,10899796.576426035
S0458,2025-03-21,Vietnam,Pizza Hut,13332210.331316018
S0459,2025-03-21,Vietnam,Pizza Hut,15879336.669641329
S0460,2025-03-21,Vietnam,Pizza Hut,15402847.54995637
S0461,2025-03-21,Vietnam,Pizza Hut,13817713.185542874
S0462,2025-03-21,Vietnam,Pizza Hut,23092587.894442759
S0463,2025-03-21,Vietnam,Pizza Hut,14688491.491890432
S0465,2025-03-21,Vietnam,Pizza Hut,18409186.31339461
S0466,2025-03-21,Vietnam,Pizza Hut,13487828.355475733
S0467,2025-03-21,Vietnam,Pizza Hut,12163632.112514857
S0468,2025-03-21,Vietnam,Pizza Hut,14426425.123007631
S0475,2025-03-21,Vietnam,Pizza Hut,24842233.148045056
S0480,2025-03-21,Vietnam,Pizza Hut,35153564.668198377
S0489,2025-03-21,Vietnam,Pizza Hut,26748258.063437298
S0493,2025-03-21,Vietnam,Pizza Hut,15585192.96255172
S0494,2025-03-21,Vietnam,Pizza Hut,20102767.995879475
S0496,2025-03-21,Vietnam,Pizza Hut,19530353.0156845
S0498,2025-03-21,Vietnam,Pizza Hut,22728125.772640578
S0499,2025-03-21,Vietnam,Pizza Hut,22208519.022084419
S0501,2025-03-21,Vietnam,Pizza Hut,21268356.317296054
S0502,2025-03-21,Vietnam,Pizza Hut,19206392.411258131
S0503,2025-03-21,Vietnam,Pizza Hut,14337412.567729784
S0505,2025-03-21,Vietnam,Pizza Hut,19647863.023670577
S0506,2025-03-21,Vietnam,Pizza Hut,24324233.840479817
S0507,2025-03-21,Vietnam,Pizza Hut,11121144.393028002
S0509,2025-03-21,Vietnam,Pizza Hut,23846867.889931418
S0793,2025-03-21,Taiwan,KFC,284419.80138304364
S0795,2025-03-21,Taiwan,KFC,98526.7345552554
S0796,2025-03-21,Taiwan,KFC,82278.195418863092
S0797,2025-03-21,Taiwan,KFC,122202.95871323567
S0798,2025-03-21,Taiwan,KFC,131345.02830094262
S0799,2025-03-21,Taiwan,KFC,170975.88811571608
S0800,2025-03-21,Taiwan,KFC,137569.54295332328
S0801,2025-03-21,Taiwan,KFC,113125.89765176682
S0802,2025-03-21,Taiwan,KFC,122458.36715416712
S0803,2025-03-21,Taiwan,KFC,0.0
S0804,2025-03-21,Taiwan,KFC,87273.819877506918
S0805,2025-03-21,Taiwan,KFC,113875.87651958135
S0806,2025-03-21,Taiwan,KFC,117262.95493160935
S0807,2025-03-21,Taiwan,KFC,97795.196532834321
S0808,2025-03-21,Taiwan,KFC,81443.870382367983
S0809,2025-03-21,Taiwan,KFC,88929.3645367891
S0810,2025-03-21,Taiwan,KFC,126535.09753175749
S0812,2025-03-21,Taiwan,KFC,131350.746606796
S0813,2025-03-21,Taiwan,KFC,165395.64788593978
S0814,2025-03-21,Taiwan,KFC,77921.761926069608
S0815,2025-03-21,Taiwan,KFC,161084.39755763713
S0816,2025-03-21,Taiwan,KFC,135404.018991381
S0817,2025-03-21,Taiwan,KFC,129526.39291886023
S0818,2025-03-21,Taiwan,KFC,174797.0583671857
S0819,2025-03-21,Taiwan,KFC,164588.48252849549
S0820,2025-03-21,Taiwan,KFC,131695.72380963189
S0821,2025-03-21,Taiwan,KFC,99638.3580179389
S0822,2025-03-21,Taiwan,KFC,0.0
S0823,2025-03-21,Taiwan,KFC,93324.113050484957
S0824,2025-03-21,Taiwan,KFC,0.0
S0825,2025-03-21,Taiwan,KFC,153872.25519860521
S0826,2025-03-21,Taiwan,KFC,170037.30853492528
S0827,2025-03-21,Taiwan,KFC,104645.51358385364
S0828,2025-03-21,Taiwan,KFC,139026.04068176271
S0829,2025-03-21,Taiwan,KFC,116183.01254453356
S0830,2025-03-21,Taiwan,KFC,191093.73802390552
S0831,2025-03-21,Taiwan,KFC,151116.75997872348
S0832,2025-03-21,Taiwan,KFC,170703.40288263463
S0833,2025-03-21,Taiwan,KFC,102549.49545845349
S0834,2025-03-21,Taiwan,KFC,82198.259622674945
S0835,2025-03-21,Taiwan,KFC,199452.49220510444
S0836,2025-03-21,Taiwan,KFC,104312.36689015043
S0837,2025-03-21,Taiwan,KFC,122076.41503439016
S0838,2025-03-21,Taiwan,KFC,109853.23453351972
S0839,2025-03-21,Taiwan,KFC,102044.51454593636
S0840,2025-03-21,Taiwan,KFC,189950.83571744751
S0841,2025-03-21,Taiwan,KFC,84973.026557583857
S0842,2025-03-21,Taiwan,KFC,144640.11642428563
S0843,2025-03-21,Taiwan,KFC,172715.53761725337
S0844,2025-03-21,Taiwan,KFC,117392.16696159061
S0845,2025-03-21,Taiwan,KFC,135473.5256646614
S0846,2025-03-21,Taiwan,KFC,93798.828893486745
S0847,2025-03-21,Taiwan,KFC,105058.08494114815
S0848,2025-03-21,Taiwan,KFC,131799.39393173018
S0849,2025-03-21,Taiwan,KFC,146284.9089372805
S0850,2025-03-21,Taiwan,KFC,87827.160675562627
S0851,2025-03-21,Taiwan,KFC,193245.93941640764
S0852,2025-03-21,Taiwan,KFC,151936.02412920279
S0853,2025-03-21,Taiwan,KFC,89714.736953785177
S0854,2025-03-21,Taiwan,KFC,148924.63238665526
S0855,2025-03-21,Taiwan,KFC,97975.786938890815
S0856,2025-03-21,Taiwan,KFC,156325.51364504368
S0857,2025-03-21,Taiwan,KFC,87400.706701885356
S0858,2025-03-21,Taiwan,KFC,132055.1204863103
S0859,2025-03-21,Taiwan,KFC,134351.9006305433
S0860,2025-03-21,Taiwan,KFC,0.0
S0861,2025-03-21,Taiwan,KFC,120611.46451712553
S0862,2025-03-21,Taiwan,KFC,106117.87575883501
S0863,2025-03-21,Taiwan,KFC,159907.26928363831
S0864,2025-03-21,Taiwan,KFC,143791.52493937325
S0865,2025-03-21,Taiwan,KFC,165934.184310267
S0866,2025-03-21,Taiwan,KFC,140860.54003288655
S0867,2025-03-21,Taiwan,KFC,116323.03827372956
S0868,2025-03-21,Taiwan,KFC,73864.469659344686
S0870,2025-03-21,Taiwan,KFC,194653.49775704124
S0871,2025-03-21,Taiwan,KFC,151072.72550019575
S0872,2025-03-21,Taiwan,KFC,95928.807261976326
S0873,2025-03-21,Taiwan,KFC,170326.62335086122
S0874,2025-03-21,Taiwan,KFC,148613.91853848629
S0875,2025-03-21,Taiwan,KFC,124835.41016141546
S0876,2025-03-21,Taiwan,KFC,0.0
S0877,2025-03-21,Taiwan,KFC,173680.029322482
S0878,2025-03-21,Taiwan,KFC,164052.97591940226
S0879,2025-03-21,Taiwan,KFC,112057.28018184361
S0880,2025-03-21,Taiwan,KFC,0.0
S0881,2025-03-21,Taiwan,KFC,63003.249058806221
S0882,2025-03-21,Taiwan,KFC,116946.53632340211
S0883,2025-03-21,Taiwan,KFC,117046.16523030352
S0884,2025-03-21,Taiwan,KFC,67615.608766752033
S0885,2025-03-21,Taiwan,KFC,136635.28060390608
S0886,2025-03-21,Taiwan,KFC,107620.45032756243
S0887,2025-03-21,Taiwan,KFC,78457.184900868771
S0888,2025-03-21,Taiwan,KFC,91981.268845961109
S0889,2025-03-21,Taiwan,KFC,126194.75950493674
S0890,2025-03-21,Taiwan,KFC,61880.975104219833
S0891,2025-03-21,Taiwan,KFC,72639.357926418219
S0892,2025-03-21,Taiwan,KFC,97698.86470966546
S0893,2025-03-21,Taiwan,KFC,77850.46917891968
S0894,2025-03-21,Taiwan,KFC,160792.96549319915
S0895,2025-03-21,Taiwan,KFC,90354.340551551722
S0896,2025-03-21,Taiwan,KFC,69175.850585796725
S0897,2025-03-21,Taiwan,KFC,83847.553170008614
S0898,2025-03-21,Taiwan,KFC,108985.89438023955
S0899,2025-03-21,Taiwan,KFC,115775.20769308943
S0900,2025-03-21,Taiwan,KFC,190572.81066321136
S0901,2025-03-21,Taiwan,KFC,140717.0831211317
S0902,2025-03-21,Taiwan,KFC,97227.809112934367
S0903,2025-03-21,Taiwan,KFC,81861.5656794494
S0904,2025-03-21,Taiwan,KFC,92745.800642496062
S0905,2025-03-21,Taiwan,KFC,123589.5730744646
S0906,2025-03-21,Taiwan,KFC,96771.017673712035
S0907,2025-03-21,Taiwan,KFC,112641.17189485021
S0908,2025-03-21,Taiwan,KFC,79528.978382792091
S0909,2025-03-21,Taiwan,KFC,87601.113404987074
S0910,2025-03-21,Taiwan,KFC,113581.58444821624
S0911,2025-03-21,Taiwan,KFC,96272.30978197018
S0912,2025-03-21,Taiwan,KFC,100482.15083810482
S0913,2025-03-21,Taiwan,KFC,79786.540441750956
S0914,2025-03-21,Taiwan,KFC,82186.470153849281
S0915,2025-03-21,Taiwan,KFC,106395.7554509339
S0916,2025-03-21,Taiwan,KFC,81914.643400555346
S0917,2025-03-21,Taiwan,KFC,145366.18914996769
S0918,2025-03-21,Taiwan,KFC,101231.20652057737
S0919,2025-03-21,Taiwan,KFC,59164.512207351225
S0920,2025-03-21,Taiwan,KFC,68515.606944408777
S0921,2025-03-21,Taiwan,KFC,100991.53028322282
S0922,2025-03-21,Taiwan,KFC,106900.50899502216
S0923,2025-03-21,Taiwan,KFC,48936.748436291178
S0924,2025-03-21,Taiwan,KFC,67457.855380299108
