Store_ID,T_Date,Region,Brand,NetAmount_Local
S0597,2025-03-14,Hong Kong,KFC,47305.42
S0673,2024-02-10,Hong Kong,Pizza Hut,100005.02
S0676,2024-02-24,Hong Kong,Pizza Hut,104092.5
S0695,2024-03-02,Hong Kong,Pizza Hut,26488.08
S0676,2024-03-02,Hong Kong,Pizza Hut,94513.52
S0617,2024-03-08,Hong Kong,Pizza Hut,42426.91
S0783,2024-03-09,Hong Kong,Pizza Hut,51595.82
S0651,2024-03-09,Hong Kong,Pizza Hut,29473.3
S0621,2024-03-09,Hong Kong,Pizza Hut,37393.56
S0663,2025-02-12,Hong Kong,Pizza Hut,25869.76
S0701,2025-02-20,Hong Kong,Pizza Hut,22511.01
S0650,2025-02-24,Hong Kong,Pizza Hut,20527.21
S0671,2025-03-07,Hong Kong,Pizza Hut,41639.45
S0695,2025-03-08,Hong Kong,Pizza Hut,36348.17
S0792,2025-03-09,Hong Kong,Pizza Hut,36843.4
S0513,2024-02-11,Hong Kong,KFC,83342.38
S0513,2025-02-11,Hong Kong,KFC,60747.17
S0514,2024-02-14,Hong Kong,KFC,74523.78
S0518,2025-03-15,Hong Kong,KFC,53764.17
S0519,2024-03-06,Hong Kong,KFC,53912.6
S0527,2025-03-07,Hong Kong,KFC,57049.77
S0529,2024-02-17,Hong Kong,KFC,44828.56
S0532,2025-02-28,Hong Kong,KFC,51169.05
S0533,2024-03-12,Hong Kong,KFC,58655.69
S0533,2025-02-13,Hong Kong,KFC,44695.68
S0539,2024-03-17,Hong Kong,KFC,37157.18
S0542,2024-02-21,Hong Kong,KFC,31809.54
S0546,2024-03-17,Hong Kong,KFC,62418.63
S0546,2025-02-23,Hong Kong,KFC,65111.88
S0546,2025-03-01,Hong Kong,KFC,63099.79
S0546,2025-03-12,Hong Kong,KFC,33495.58
S0549,2024-02-19,Hong Kong,KFC,42284.47
S0550,2024-03-13,Hong Kong,KFC,31559.27
S0559,2024-02-28,Hong Kong,KFC,44629.35
S0559,2025-02-27,Hong Kong,KFC,52355.58
S0564,2024-03-06,Hong Kong,KFC,46699.11
S0567,2024-03-08,Hong Kong,KFC,54967.76
S0568,2024-02-29,Hong Kong,KFC,50910.77
S0571,2025-02-22,Hong Kong,KFC,55682.45
S0575,2025-03-05,Hong Kong,KFC,81137.12
S0577,2025-03-14,Hong Kong,KFC,37793.09
S0578,2024-03-04,Hong Kong,KFC,41835.22
S0578,2024-03-06,Hong Kong,KFC,56960.5
S0578,2025-02-17,Hong Kong,KFC,53295.19
S0581,2024-03-06,Hong Kong,KFC,41428.41
S0584,2025-03-08,Hong Kong,KFC,58665.66
S0588,2025-02-15,Hong Kong,KFC,56994.95
S0592,2024-03-02,Hong Kong,KFC,54117.03
S0598,2025-03-09,Hong Kong,KFC,35755.43
S0599,2024-02-27,Hong Kong,KFC,27133.66
S0600,2024-02-21,Hong Kong,KFC,44669.84
S0671,2024-02-10,Hong Kong,Pizza Hut,75879.81
S0626,2024-02-11,Hong Kong,Pizza Hut,43777.86
S0791,2024-02-11,Hong Kong,Pizza Hut,26188.16
S0649,2024-02-11,Hong Kong,Pizza Hut,74941.57
S0708,2024-02-17,Hong Kong,Pizza Hut,25377.35
S0704,2024-02-17,Hong Kong,Pizza Hut,38461.78
S0621,2024-02-17,Hong Kong,Pizza Hut,34869.67
S0521,2024-02-22,Hong Kong,KFC,34664.95
S0615,2024-03-01,Hong Kong,Pizza Hut,46930.32
S0689,2024-03-02,Hong Kong,Pizza Hut,34159.73
S0510,2024-03-02,Hong Kong,KFC,20666.77
S0521,2024-03-04,Hong Kong,KFC,35802.81
S0696,2024-03-09,Hong Kong,Pizza Hut,24527.01
S0660,2024-03-09,Hong Kong,Pizza Hut,20119.25
S0612,2024-03-10,Hong Kong,Pizza Hut,100668.33
S0648,2024-03-15,Hong Kong,Pizza Hut,29983.96
S0648,2024-03-16,Hong Kong,Pizza Hut,34300.34
S0643,2025-02-16,Hong Kong,Pizza Hut,100128.64
S0682,2025-02-28,Hong Kong,Pizza Hut,27355.67
S0685,2025-03-03,Hong Kong,Pizza Hut,26495.78
S0617,2025-03-07,Hong Kong,Pizza Hut,29298.89
S0655,2025-03-08,Hong Kong,Pizza Hut,60884.19
S0663,2025-03-13,Hong Kong,Pizza Hut,25625.75
S0681,2025-03-14,Hong Kong,Pizza Hut,71664.15
S0627,2025-03-15,Hong Kong,Pizza Hut,100659.67
S0513,2024-02-29,Hong Kong,KFC,62336.03
S0514,2024-03-10,Hong Kong,KFC,173319.44
S0519,2025-02-17,Hong Kong,KFC,45600.29
S0524,2025-02-18,Hong Kong,KFC,51567.11
S0531,2025-03-10,Hong Kong,KFC,44319.85
S0534,2024-02-27,Hong Kong,KFC,31981.84
S0535,2024-03-12,Hong Kong,KFC,40688.96
S0536,2024-03-01,Hong Kong,KFC,64151.7
S0551,2024-03-06,Hong Kong,KFC,26600.1
S0562,2024-02-15,Hong Kong,KFC,40574.07
S0570,2025-02-17,Hong Kong,KFC,39555.92
S0575,2024-02-23,Hong Kong,KFC,53688.77
S0580,2024-02-25,Hong Kong,KFC,68018.69
S0580,2025-02-17,Hong Kong,KFC,40534.98
S0594,2025-03-08,Hong Kong,KFC,51519.16
S0600,2025-02-10,Hong Kong,KFC,45725.55
S0601,2024-02-21,Hong Kong,KFC,36594.59
S0629,2024-02-10,Hong Kong,Pizza Hut,86683.79
S0630,2024-02-10,Hong Kong,Pizza Hut,85133.97
S0668,2024-02-13,Hong Kong,Pizza Hut,83506.36
S0635,2024-02-24,Hong Kong,Pizza Hut,55353.45
S0782,2024-02-27,Hong Kong,Pizza Hut,14219.87
S0703,2024-03-06,Hong Kong,Pizza Hut,18803.63
S0552,2024-03-06,Hong Kong,KFC,26569.81
S0652,2024-03-10,Hong Kong,Pizza Hut,46072.6
S0658,2024-03-16,Hong Kong,Pizza Hut,33805.27
S0510,2025-02-10,Hong Kong,KFC,15914.11
S0748,2025-02-14,Hong Kong,Pizza Hut,18853.6
S0711,2025-02-18,Hong Kong,Pizza Hut,17883.59
S0771,2025-02-20,Hong Kong,Pizza Hut,9921.01
S0583,2025-02-22,Hong Kong,KFC,21052.37
S0626,2025-03-01,Hong Kong,Pizza Hut,22834.03
S0614,2025-03-06,Hong Kong,Pizza Hut,37007.48
S0622,2025-03-15,Hong Kong,Pizza Hut,35385.49
S0511,2025-02-10,Hong Kong,KFC,33934.78
S0514,2024-03-05,Hong Kong,KFC,86025.83
S0514,2025-02-16,Hong Kong,KFC,155151.24
S0519,2025-03-02,Hong Kong,KFC,55632.61
S0524,2025-03-13,Hong Kong,KFC,47430.89
S0531,2024-03-06,Hong Kong,KFC,44879.29
S0534,2024-02-20,Hong Kong,KFC,39550.31
S0536,2025-02-10,Hong Kong,KFC,43066.72
S0543,2024-02-11,Hong Kong,KFC,50754.9
S0567,2025-03-03,Hong Kong,KFC,45455.61
S0570,2025-03-08,Hong Kong,KFC,59989.24
S0573,2025-03-06,Hong Kong,KFC,41468.72
S0579,2025-03-11,Hong Kong,KFC,34595.82
S0581,2025-03-07,Hong Kong,KFC,59289.7
S0584,2024-02-17,Hong Kong,KFC,46144.07
S0591,2024-02-11,Hong Kong,KFC,62693.76
S0596,2024-02-27,Hong Kong,KFC,33928.57
S0640,2024-02-10,Hong Kong,Pizza Hut,72778.3
S0722,2024-02-16,Hong Kong,Pizza Hut,18085.96
S0711,2024-02-18,Hong Kong,Pizza Hut,39685.63
S0677,2024-02-18,Hong Kong,Pizza Hut,101729.66
S0561,2024-02-21,Hong Kong,KFC,39621.8
S0613,2024-02-22,Hong Kong,Pizza Hut,43110.72
S0593,2024-03-02,Hong Kong,KFC,40819.51
S0674,2024-03-07,Hong Kong,Pizza Hut,34447.53
S0709,2024-03-14,Hong Kong,Pizza Hut,22823.79
S0693,2024-03-16,Hong Kong,Pizza Hut,34303.32
S0612,2025-02-28,Hong Kong,Pizza Hut,62043.24
S0670,2025-03-04,Hong Kong,Pizza Hut,22616.25
S0718,2025-03-06,Hong Kong,Pizza Hut,12772.47
S0689,2025-03-07,Hong Kong,Pizza Hut,34577.28
S0618,2025-03-08,Hong Kong,Pizza Hut,43306.18
S0680,2025-03-11,Hong Kong,Pizza Hut,33264.83
S0699,2025-03-12,Hong Kong,Pizza Hut,39362.87
S0709,2025-03-12,Hong Kong,Pizza Hut,37896.06
S0511,2025-03-05,Hong Kong,KFC,29236.38
S0513,2025-02-19,Hong Kong,KFC,70609.83
S0525,2024-02-29,Hong Kong,KFC,48297.79
S0526,2024-03-04,Hong Kong,KFC,27032.14
S0529,2024-02-24,Hong Kong,KFC,39810.23
S0536,2025-02-24,Hong Kong,KFC,51908.98
S0537,2025-02-12,Hong Kong,KFC,29360.69
S0544,2024-03-11,Hong Kong,KFC,40266.74
S0544,2025-02-25,Hong Kong,KFC,41202.65
S0549,2025-03-06,Hong Kong,KFC,34972.45
S0553,2025-03-07,Hong Kong,KFC,51214.26
S0563,2025-02-11,Hong Kong,KFC,27981.42
S0568,2025-03-15,Hong Kong,KFC,96470.83
S0570,2024-03-17,Hong Kong,KFC,48544.83
S0577,2025-02-13,Hong Kong,KFC,27402.46
S0580,2024-03-17,Hong Kong,KFC,62238.22
S0581,2024-03-05,Hong Kong,KFC,28971.71
S0584,2025-03-14,Hong Kong,KFC,42204.91
S0585,2024-03-10,Hong Kong,KFC,36868.41
S0585,2025-02-28,Hong Kong,KFC,45023.79
S0589,2024-03-09,Hong Kong,KFC,64913.17
S0591,2024-03-06,Hong Kong,KFC,60956.41
S0592,2024-03-09,Hong Kong,KFC,40499.35
S0592,2025-02-24,Hong Kong,KFC,36099.45
S0598,2025-03-11,Hong Kong,KFC,33059.83
S0599,2025-02-23,Hong Kong,KFC,51088.18
S0614,2024-02-10,Hong Kong,Pizza Hut,68946.11
S0639,2024-02-14,Hong Kong,Pizza Hut,40949.67
S0625,2024-02-18,Hong Kong,Pizza Hut,52658.97
S0782,2024-02-18,Hong Kong,Pizza Hut,29711.85
S0616,2024-02-26,Hong Kong,Pizza Hut,24143.6
S0675,2024-03-02,Hong Kong,Pizza Hut,36873.05
S0540,2024-03-03,Hong Kong,KFC,32677.81
S0552,2024-03-08,Hong Kong,KFC,32011.85
S0632,2025-02-13,Hong Kong,Pizza Hut,55140.34
S0627,2025-02-13,Hong Kong,Pizza Hut,41061.73
S0652,2025-02-23,Hong Kong,Pizza Hut,38337.68
S0745,2025-03-02,Hong Kong,Pizza Hut,5950.25
S0625,2025-03-12,Hong Kong,Pizza Hut,25723.11
S0511,2024-02-16,Hong Kong,KFC,35649.24
S0513,2025-02-18,Hong Kong,KFC,72950.83
S0520,2024-02-23,Hong Kong,KFC,25320.77
S0531,2024-02-20,Hong Kong,KFC,38047.16
S0545,2024-02-15,Hong Kong,KFC,62453.98
S0548,2024-03-15,Hong Kong,KFC,54732.43
S0556,2025-02-23,Hong Kong,KFC,97225.66
S0564,2024-02-22,Hong Kong,KFC,44662.95
S0585,2025-03-16,Hong Kong,KFC,49410.02
S0592,2024-02-25,Hong Kong,KFC,57045.38
S0600,2024-02-20,Hong Kong,KFC,45705.32
S0670,2024-02-10,Hong Kong,Pizza Hut,85402.9
S0624,2024-02-13,Hong Kong,Pizza Hut,51683.54
S0664,2024-02-17,Hong Kong,Pizza Hut,24102.84
S0685,2024-02-18,Hong Kong,Pizza Hut,48983.93
S0726,2024-03-01,Hong Kong,Pizza Hut,1342.88
S0613,2024-03-01,Hong Kong,Pizza Hut,32771.3
S0787,2024-03-03,Hong Kong,Pizza Hut,17482.3
S0721,2024-03-07,Hong Kong,Pizza Hut,21107.34
S0614,2024-03-08,Hong Kong,Pizza Hut,40022.55
S0521,2024-03-13,Hong Kong,KFC,29128.63
S0640,2025-02-22,Hong Kong,Pizza Hut,40385.66
S0619,2025-02-24,Hong Kong,Pizza Hut,31627.17
S0583,2025-02-25,Hong Kong,KFC,12919.68
S0677,2025-03-12,Hong Kong,Pizza Hut,36041.4
S0650,2025-03-15,Hong Kong,Pizza Hut,61153.81
S0511,2025-02-28,Hong Kong,KFC,33399.69
S0534,2024-02-29,Hong Kong,KFC,33685.35
S0543,2024-03-10,Hong Kong,KFC,61801.49
S0545,2024-03-06,Hong Kong,KFC,42956.6
S0550,2025-03-02,Hong Kong,KFC,52374.27
S0550,2025-03-07,Hong Kong,KFC,49925.95
S0557,2024-03-07,Hong Kong,KFC,63241.42
S0564,2025-03-13,Hong Kong,KFC,50081.89
S0577,2025-02-25,Hong Kong,KFC,38488.01
S0581,2024-03-10,Hong Kong,KFC,58618.39
S0587,2024-03-09,Hong Kong,KFC,84124.45
S0590,2025-03-09,Hong Kong,KFC,48742.45
S0596,2024-02-15,Hong Kong,KFC,42174.15
S0639,2024-02-16,Hong Kong,Pizza Hut,37122.7
S0694,2024-02-18,Hong Kong,Pizza Hut,42481.35
S0633,2024-02-28,Hong Kong,Pizza Hut,41757.8
S0629,2024-02-29,Hong Kong,Pizza Hut,30793.54
S0552,2024-03-04,Hong Kong,KFC,22770.67
S0658,2024-03-07,Hong Kong,Pizza Hut,11242.85
S0647,2024-03-13,Hong Kong,Pizza Hut,19323.47
S0619,2024-03-15,Hong Kong,Pizza Hut,29544.6
S0659,2025-02-11,Hong Kong,Pizza Hut,24477.06
S0693,2025-02-14,Hong Kong,Pizza Hut,30495.25
S0690,2025-02-28,Hong Kong,Pizza Hut,44161.53
S0602,2025-03-08,Hong Kong,KFC,51604.15
S0656,2025-03-09,Hong Kong,Pizza Hut,48106.99
S0520,2024-02-10,Hong Kong,KFC,73384.73
S0531,2025-03-03,Hong Kong,KFC,45263.47
S0535,2024-02-29,Hong Kong,KFC,41851.08
S0538,2025-02-10,Hong Kong,KFC,51057.36
S0538,2025-02-23,Hong Kong,KFC,77427.47
S0548,2024-03-03,Hong Kong,KFC,79574.39
S0565,2024-03-04,Hong Kong,KFC,36831.96
S0568,2025-03-05,Hong Kong,KFC,55168.55
S0575,2025-02-21,Hong Kong,KFC,77833.13
S0589,2024-02-14,Hong Kong,KFC,53014.29
S0589,2025-03-02,Hong Kong,KFC,74023.13
S0594,2024-03-17,Hong Kong,KFC,47623.24
S0595,2025-02-26,Hong Kong,KFC,27478.43
S0600,2025-03-11,Hong Kong,KFC,47576.2
S0726,2024-02-14,Hong Kong,Pizza Hut,3626.09
S0540,2024-02-15,Hong Kong,KFC,28013.72
S0673,2024-02-21,Hong Kong,Pizza Hut,27706.26
S0777,2024-02-23,Hong Kong,Pizza Hut,17966.08
S0661,2024-02-28,Hong Kong,Pizza Hut,22756.61
S0623,2024-03-02,Hong Kong,Pizza Hut,32112.57
S0667,2024-03-12,Hong Kong,Pizza Hut,36800.0
S0683,2024-03-15,Hong Kong,Pizza Hut,16688.58
S0683,2025-02-16,Hong Kong,Pizza Hut,64859.39
S0722,2025-02-22,Hong Kong,Pizza Hut,22223.74
S0704,2025-02-24,Hong Kong,Pizza Hut,24303.31
S0714,2025-02-27,Hong Kong,Pizza Hut,20690.79
S0617,2025-03-09,Hong Kong,Pizza Hut,74534.43
S0614,2025-03-13,Hong Kong,Pizza Hut,49123.95
S0513,2024-03-16,Hong Kong,KFC,95143.66
S0517,2025-02-12,Hong Kong,KFC,41868.68
S0518,2024-03-14,Hong Kong,KFC,48954.09
S0524,2024-03-05,Hong Kong,KFC,56585.79
S0525,2024-03-02,Hong Kong,KFC,53287.09
S0529,2025-02-19,Hong Kong,KFC,58427.77
S0534,2024-02-11,Hong Kong,KFC,61359.65
S0535,2025-02-12,Hong Kong,KFC,41157.16
S0554,2024-02-13,Hong Kong,KFC,75792.16
S0563,2024-03-06,Hong Kong,KFC,34166.63
S0564,2025-02-23,Hong Kong,KFC,67851.92
S0565,2024-03-09,Hong Kong,KFC,44773.42
S0575,2025-02-27,Hong Kong,KFC,75731.79
S0578,2024-02-19,Hong Kong,KFC,46768.21
S0581,2024-03-14,Hong Kong,KFC,35811.28
S0587,2024-03-02,Hong Kong,KFC,55314.5
S0592,2024-02-15,Hong Kong,KFC,37311.84
S0592,2025-03-15,Hong Kong,KFC,53461.92
S0594,2025-02-15,Hong Kong,KFC,52174.19
S0594,2025-03-11,Hong Kong,KFC,31329.5
S0596,2025-03-01,Hong Kong,KFC,53056.56
S0601,2024-03-17,Hong Kong,KFC,53810.3
S0689,2024-02-14,Hong Kong,Pizza Hut,38454.78
S0647,2024-02-15,Hong Kong,Pizza Hut,21143.96
S0512,2024-02-19,Hong Kong,KFC,12653.81
S0633,2024-02-19,Hong Kong,Pizza Hut,24378.6
S0780,2024-02-24,Hong Kong,Pizza Hut,31307.66
S0693,2024-02-25,Hong Kong,Pizza Hut,40071.1
S0783,2024-03-06,Hong Kong,Pizza Hut,27798.38
S0678,2024-03-07,Hong Kong,Pizza Hut,8418.12
S0663,2024-03-14,Hong Kong,Pizza Hut,25316.55
S0786,2024-03-15,Hong Kong,Pizza Hut,16496.73
S0656,2024-03-17,Hong Kong,Pizza Hut,56912.43
S0670,2025-02-11,Hong Kong,Pizza Hut,22435.36
S0643,2025-02-12,Hong Kong,Pizza Hut,34251.35
S0685,2025-02-17,Hong Kong,Pizza Hut,29531.31
S0633,2025-02-18,Hong Kong,Pizza Hut,28516.99
S0602,2025-02-19,Hong Kong,KFC,33813.96
S0765,2025-02-27,Hong Kong,Pizza Hut,16292.5
S0697,2025-03-02,Hong Kong,Pizza Hut,29091.16
S0666,2025-03-05,Hong Kong,Pizza Hut,17913.62
S0664,2025-03-10,Hong Kong,Pizza Hut,15619.8
S0711,2025-03-15,Hong Kong,Pizza Hut,33051.46
S0520,2025-02-27,Hong Kong,KFC,32119.47
S0527,2024-02-25,Hong Kong,KFC,78193.0
S0544,2025-02-21,Hong Kong,KFC,45700.76
S0546,2024-02-23,Hong Kong,KFC,43153.27
S0553,2025-02-14,Hong Kong,KFC,46213.59
S0573,2024-02-26,Hong Kong,KFC,30606.81
S0576,2025-03-03,Hong Kong,KFC,35839.48
S0599,2024-03-09,Hong Kong,KFC,47442.34
S0601,2024-02-12,Hong Kong,KFC,62633.15
S0601,2025-02-24,Hong Kong,KFC,54536.04
S0601,2025-03-01,Hong Kong,KFC,46541.35
S0698,2024-02-10,Hong Kong,Pizza Hut,79916.04
S0586,2024-02-14,Hong Kong,KFC,33795.53
S0668,2024-02-14,Hong Kong,Pizza Hut,81922.41
S0618,2024-02-15,Hong Kong,Pizza Hut,37005.9
S0623,2024-02-17,Hong Kong,Pizza Hut,42388.09
S0540,2024-02-20,Hong Kong,KFC,23402.7
S0785,2024-02-22,Hong Kong,Pizza Hut,11360.22
S0694,2024-02-23,Hong Kong,Pizza Hut,17255.81
S0665,2024-02-28,Hong Kong,Pizza Hut,21195.93
S0540,2024-03-05,Hong Kong,KFC,29942.38
S0639,2024-03-07,Hong Kong,Pizza Hut,23468.11
S0619,2024-03-09,Hong Kong,Pizza Hut,40173.26
S0621,2024-03-16,Hong Kong,Pizza Hut,52523.26
S0701,2025-02-13,Hong Kong,Pizza Hut,26845.62
S0722,2025-02-19,Hong Kong,Pizza Hut,17589.21
S0710,2025-02-22,Hong Kong,Pizza Hut,40170.79
S0616,2025-02-26,Hong Kong,Pizza Hut,31774.84
S0709,2025-03-01,Hong Kong,Pizza Hut,69863.88
S0616,2025-03-14,Hong Kong,Pizza Hut,33185.65
S0515,2025-03-10,Hong Kong,KFC,40419.0
S0524,2025-03-10,Hong Kong,KFC,45366.2
S0548,2025-02-28,Hong Kong,KFC,62282.47
S0557,2025-03-15,Hong Kong,KFC,55604.06
S0563,2024-03-10,Hong Kong,KFC,41327.67
S0569,2024-02-12,Hong Kong,KFC,45710.69
S0570,2025-03-03,Hong Kong,KFC,35673.66
S0570,2025-03-12,Hong Kong,KFC,29262.72
S0573,2024-02-27,Hong Kong,KFC,29730.14
S0591,2024-02-26,Hong Kong,KFC,61838.02
S0595,2025-02-24,Hong Kong,KFC,32549.18
S0614,2024-02-14,Hong Kong,Pizza Hut,43237.75
S0586,2024-02-17,Hong Kong,KFC,41356.09
S0655,2024-02-18,Hong Kong,Pizza Hut,62259.54
S0783,2024-02-18,Hong Kong,Pizza Hut,53864.48
S0786,2024-02-24,Hong Kong,Pizza Hut,31318.23
S0645,2024-03-02,Hong Kong,Pizza Hut,36488.16
S0768,2024-03-08,Hong Kong,Pizza Hut,18109.9
S0699,2024-03-10,Hong Kong,Pizza Hut,41256.99
S0640,2024-03-15,Hong Kong,Pizza Hut,22733.78
S0686,2025-02-10,Hong Kong,Pizza Hut,22393.94
S0610,2025-02-14,Hong Kong,Pizza Hut,80708.63
S0640,2025-02-16,Hong Kong,Pizza Hut,41362.81
S0650,2025-02-17,Hong Kong,Pizza Hut,25089.95
S0649,2025-02-17,Hong Kong,Pizza Hut,16476.03
S0673,2025-02-28,Hong Kong,Pizza Hut,51103.87
S0676,2025-02-28,Hong Kong,Pizza Hut,63605.29
S0747,2025-03-09,Hong Kong,Pizza Hut,6060.24
S0511,2024-03-12,Hong Kong,KFC,33459.78
S0524,2024-03-17,Hong Kong,KFC,77313.79
S0535,2024-03-07,Hong Kong,KFC,44199.63
S0544,2024-02-13,Hong Kong,KFC,49877.34
S0551,2025-02-18,Hong Kong,KFC,31439.45
S0556,2024-03-09,Hong Kong,KFC,70934.56
S0569,2024-02-26,Hong Kong,KFC,32804.0
S0570,2025-02-27,Hong Kong,KFC,38989.82
S0580,2025-03-11,Hong Kong,KFC,41613.44
S0581,2025-02-20,Hong Kong,KFC,35426.57
S0581,2025-03-02,Hong Kong,KFC,59606.91
S0589,2024-03-03,Hong Kong,KFC,75172.98
S0589,2024-03-14,Hong Kong,KFC,60280.35
S0592,2024-03-14,Hong Kong,KFC,35526.4
S0599,2024-02-16,Hong Kong,KFC,25124.48
S0699,2024-02-12,Hong Kong,Pizza Hut,64692.44
S0633,2024-02-13,Hong Kong,Pizza Hut,72197.88
S0676,2024-02-23,Hong Kong,Pizza Hut,72954.07
S0671,2024-03-02,Hong Kong,Pizza Hut,41657.18
S0625,2024-03-03,Hong Kong,Pizza Hut,35767.22
S0669,2024-03-04,Hong Kong,Pizza Hut,18746.29
S0687,2025-02-11,Hong Kong,Pizza Hut,19832.56
S0628,2025-02-12,Hong Kong,Pizza Hut,19030.52
S0624,2025-02-18,Hong Kong,Pizza Hut,17121.51
S0754,2025-02-23,Hong Kong,Pizza Hut,2903.22
S0673,2025-02-26,Hong Kong,Pizza Hut,44226.38
S0716,2025-03-10,Hong Kong,Pizza Hut,10339.74
S0630,2025-03-10,Hong Kong,Pizza Hut,31377.62
S0713,2025-03-11,Hong Kong,Pizza Hut,25236.8
S0776,2025-03-12,Hong Kong,Pizza Hut,10639.93
S0519,2025-03-07,Hong Kong,KFC,59959.08
S0529,2024-03-16,Hong Kong,KFC,50425.99
S0565,2025-02-21,Hong Kong,KFC,47712.21
S0567,2024-02-29,Hong Kong,KFC,43402.95
S0570,2025-03-04,Hong Kong,KFC,47922.93
S0595,2025-02-11,Hong Kong,KFC,23437.54
S0597,2024-03-12,Hong Kong,KFC,52320.78
S0770,2024-02-12,Hong Kong,Pizza Hut,45188.28
S0783,2024-02-21,Hong Kong,Pizza Hut,21789.4
S0610,2024-03-03,Hong Kong,Pizza Hut,53651.86
S0676,2025-02-12,Hong Kong,Pizza Hut,79118.28
S0654,2025-02-15,Hong Kong,Pizza Hut,51225.2
S0729,2025-02-19,Hong Kong,Pizza Hut,1621.21
S0690,2025-02-19,Hong Kong,Pizza Hut,36703.37
S0624,2025-02-21,Hong Kong,Pizza Hut,23532.59
S0713,2025-02-25,Hong Kong,Pizza Hut,24883.1
S0629,2025-02-26,Hong Kong,Pizza Hut,47351.47
S0677,2025-02-27,Hong Kong,Pizza Hut,32740.16
S0622,2025-03-03,Hong Kong,Pizza Hut,16405.59
S0711,2025-03-04,Hong Kong,Pizza Hut,11872.91
S0713,2025-03-07,Hong Kong,Pizza Hut,23372.06
S0683,2025-03-08,Hong Kong,Pizza Hut,43870.74
S0658,2025-03-16,Hong Kong,Pizza Hut,49861.91
S0682,2025-03-16,Hong Kong,Pizza Hut,55280.25
S0511,2024-02-25,Hong Kong,KFC,34788.5
S0527,2025-02-18,Hong Kong,KFC,56774.47
S0532,2024-02-15,Hong Kong,KFC,49336.34
S0548,2025-03-09,Hong Kong,KFC,52493.43
S0549,2024-02-20,Hong Kong,KFC,44070.44
S0549,2025-02-22,Hong Kong,KFC,57937.63
S0554,2024-02-14,Hong Kong,KFC,44994.87
S0560,2024-03-11,Hong Kong,KFC,38509.22
S0570,2025-02-11,Hong Kong,KFC,39875.89
S0572,2024-02-22,Hong Kong,KFC,20637.47
S0595,2024-02-26,Hong Kong,KFC,26377.14
S0627,2024-02-11,Hong Kong,Pizza Hut,92591.88
S0791,2024-02-18,Hong Kong,Pizza Hut,21700.26
S0787,2024-03-15,Hong Kong,Pizza Hut,12239.82
S0684,2024-03-17,Hong Kong,Pizza Hut,18257.66
S0510,2025-02-15,Hong Kong,KFC,40148.39
S0713,2025-02-18,Hong Kong,Pizza Hut,22367.42
S0610,2025-02-19,Hong Kong,Pizza Hut,62003.11
S0628,2025-02-20,Hong Kong,Pizza Hut,24923.13
S0703,2025-02-22,Hong Kong,Pizza Hut,28899.05
S0691,2025-02-23,Hong Kong,Pizza Hut,43258.89
S0630,2025-02-27,Hong Kong,Pizza Hut,42336.85
S0743,2025-03-16,Hong Kong,Pizza Hut,7122.93
S0576,2024-03-05,Hong Kong,KFC,40619.74
S0584,2025-02-14,Hong Kong,KFC,39624.05
S0589,2025-02-10,Hong Kong,KFC,33547.5
S0599,2024-03-07,Hong Kong,KFC,26412.16
S0669,2024-02-16,Hong Kong,Pizza Hut,44292.54
S0691,2024-02-16,Hong Kong,Pizza Hut,34146.59
S0765,2024-03-01,Hong Kong,Pizza Hut,15983.68
S0663,2024-03-09,Hong Kong,Pizza Hut,36125.23
S0689,2024-03-12,Hong Kong,Pizza Hut,16438.7
S0654,2024-03-17,Hong Kong,Pizza Hut,48477.06
S0655,2025-02-10,Hong Kong,Pizza Hut,23024.84
S0778,2025-02-10,Hong Kong,Pizza Hut,14218.87
S0641,2025-02-10,Hong Kong,Pizza Hut,18647.96
S0699,2025-02-12,Hong Kong,Pizza Hut,44913.51
S0659,2025-02-16,Hong Kong,Pizza Hut,45730.61
S0692,2025-02-23,Hong Kong,Pizza Hut,34806.12
S0776,2025-02-23,Hong Kong,Pizza Hut,22386.89
S0668,2025-02-24,Hong Kong,Pizza Hut,24339.19
S0719,2025-02-27,Hong Kong,Pizza Hut,11097.54
S0695,2025-03-04,Hong Kong,Pizza Hut,12453.88
S0783,2025-03-07,Hong Kong,Pizza Hut,29291.19
S0710,2025-03-13,Hong Kong,Pizza Hut,16805.32
S0536,2024-02-15,Hong Kong,KFC,61635.8
S0542,2024-03-03,Hong Kong,KFC,55033.44
S0544,2025-02-24,Hong Kong,KFC,39087.59
S0550,2025-03-06,Hong Kong,KFC,40879.16
S0555,2025-02-21,Hong Kong,KFC,60462.81
S0571,2024-02-21,Hong Kong,KFC,53212.61
S0629,2024-02-12,Hong Kong,Pizza Hut,99466.63
S0672,2024-02-20,Hong Kong,Pizza Hut,20948.66
S0627,2024-02-22,Hong Kong,Pizza Hut,42027.62
S0552,2024-02-23,Hong Kong,KFC,21033.93
S0640,2024-02-24,Hong Kong,Pizza Hut,30035.97
S0766,2024-03-09,Hong Kong,Pizza Hut,27041.87
S0650,2024-03-14,Hong Kong,Pizza Hut,21708.87
S0689,2024-03-16,Hong Kong,Pizza Hut,33082.66
S0612,2024-03-17,Hong Kong,Pizza Hut,96801.15
S0633,2025-02-10,Hong Kong,Pizza Hut,27821.66
S0602,2025-02-22,Hong Kong,KFC,48855.8
S0722,2025-02-28,Hong Kong,Pizza Hut,21055.52
